platform,domain,owner_name,link,pixelId,facebook_url,like_num,share_num,comment_num
WOOCOMMERCE,newoffersnow.com,New offers now,https://newoffersnow.com/shop/keurig-k-mini-coffee-maker-single-serve-k-cup-pod-coffee-brewer-6-to-12-oz-brew-sizes-black/,1007049076319442.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE0NzQ4NzIzMjk5MTYyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfr:l_k4AJg3lEdCcSzZa7XYD-lky1A,0,0,0
SHOPIFY,www.teabox.com,Teabox,http://bit.ly/TeaboxSale2019,504215913029963.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEzODA2MjMxOTY3MzgzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfr:_0joyZ25d2V0nAplXI1sGxbiKuU,12,0,0
SHOPIFY,ominous-little-cup.myshopify.com,Ominous Little Cup,https://ominous-little-cup.myshopify.com/,1030335973964329.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEzMDA5MDM2Nzk1MzQzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfr:vHO_hrPFcjBMthJ1PL_IPQ_rIUM,0,0,0
SHOPIFY,www.surthrival.com,Surthrival,https://www.surthrival.com/,947668298713117.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vOTc0NDcwNTI3ODAiLCJhbm9ueW1vdXMiOnRydWV9:1jARfr:Tjmi0fDN5npZSIzT6EWF-Q88-_k,0,0,0
SHOPIFY,www.stand4socks.com,Stand4 Socks,https://www.stand4socks.com/blogs/blogs/homeless-world-cup,1935195476750612.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDk5Mjc2NDkwMjI5NDQxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfr:pPVYXCrSNT8Z2WEtGaUYxzLvIiU,8,0,1
SHOPIFY,www.bestgoodshop.com,Bestgoodshop,https://tinyurl.com/tch4s6m,258263934656085.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzY5MzkxNjE2ODI3Mzg2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:b-lmkkOzOT308_BS-iK-HgPRJZ0,0,0,0
SHOPIFY,truewares.com,True Wares,https://truewares.com/collections/candles/products/the-trees-enamel-cup-candle-bundle,610886636114943.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAxNDQ0NDA3OTE3NTU1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:70RXTI7mM-g35L_TvxOCIjZM-So,0,0,0
SHOPIFY,therugbyshop.com,The Rugby Shop,https://buff.ly/303NLKM,202264870428521.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTg2MDc3MzI5MDgwNjk5NSIsImFub255bW91cyI6dHJ1ZX0:1jARfs:em0y8jeFwwn-MfjbYXAu5i0cJys,0,0,0
SHOPIFY,hitdemfolks.com,Hit Dem Folks,https://shortlink.store/cylRDX8dQ,1311437172349559.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE1NjI3MDE2NDk5MjQyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:-WHtGybDH7U5xogr3UQWNY5d0pQ,0,0,0
SHOPIFY,soulfulwear.com,Soulful Wear,https://soulfulwear.com/products/i-dance-with-the-tides-of-the-moon,190704894673204.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTY3NjcxNTE5MjU3Mjk2NSIsImFub255bW91cyI6dHJ1ZX0:1jARfs:2RKsWo8F9leg9snf9DRV3ECf6p8,15,1,0
SHOPIFY,store.clevelandinternational.com,Cleveland International Records,http://bit.ly/2UwNGeH,374315549802848.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzgyMzc4MDcyMTc3MzYyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:KleYqj1ffAEjxpBu88RTOwtnDbU,3,0,0
SHOPIFY,patriotwear.com,PatriotWear,http://bit.ly/2sPhV4X,2088764161226956.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTExMTIyMjE3MDY4NDQ4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:OEfNG0nL_ZssiyHb9GERPQEetLs,3,0,0
SHOPIFY,glittersips.com,Glitter Sips,https://glittersips.com/collections/acrylic-tumblers,342672752913051.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNzg2NTM0MzQ4MDc3MjI4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:8KYBBU8Drm3xEvwIDp6ozjPB_0g,16,0,0
WOOCOMMERCE,printzily.com,Dragonflies - My Angels,https://rebrand.ly/89927d,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA3MTczMzk3MzY4OTgxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:10kwVaYM_HyeblJFIF4fSrsZ4xA,20,2,2
SHOPIFY,www.creativemadnesssupplies.com,Creative Madness LLC,https://www.creativemadnesssupplies.com/,188730968739254.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTk5OTg5MTgxMzM4NzkxMCIsImFub255bW91cyI6dHJ1ZX0:1jARfs:rxOVUKqHXhehnhq1u9OnrmmGmc8,6,0,0
GEARBUBBLE,www.gearbubble.com,Hello Music,http://bit.ly/2TcB4sb,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTIyNTgyNTk3NDE3MzQ4MyIsImFub255bW91cyI6dHJ1ZX0:1jARfs:fkkkohO8e-o52xqMPwIt7HBmW20,18,4,1
WOOCOMMERCE,printzily.com,Loooong Dog House,https://rebrand.ly/0a9f2C,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA0OTI5MTkwOTU3NTA2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:D6CBJBPo48Ki8iSeNFQ220QMtmk,31,17,2
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:Qx3wru6Yq_v4fp7DvIdORBPJ8nY,43,5,13
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:Qx3wru6Yq_v4fp7DvIdORBPJ8nY,140,29,36
WOOCOMMERCE,printzily.com,Animal World,https://rebrand.ly/4b372f,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4MDc0MzQ0MDYzNDAwIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:-nlecDWCeIpZ1zM6FM0Tq2cvUAM,2,0,0
SHOPIFY,twentyapril.com,"Trust Me, I Am A Doctor.",https://twentyapril.com/products/med-because-w,683644625464937.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vOTMwNTkzOTU3MDIwMzU0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:wAoOqWEEsBWbrFRmUOH4t7ENgiA,32,2,2
SHOPIFY,mavictoria.com,Hot Press Express by Mavictoria,https://bit.ly/38LlKrt,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDQwNjMxOTU2MzA0Njk5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:xM_ops2e7U8NGlbhkcRKfjqOEW4,17,14,3
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfs:Qx3wru6Yq_v4fp7DvIdORBPJ8nY,153,6,7
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARft:w7x4VZ95p0L3Cepj7qrOtwr5Si8,12,3,4
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARft:w7x4VZ95p0L3Cepj7qrOtwr5Si8,91,11,16
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:ZHAsZhP74sF1SofiGdC5aSXLPcE,42,5,11
SHOPIFY,fullystitched.com,America We Grow Heroes,https://fullystitched.com/products/hurting-your?variant=31003734605937,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:ZHAsZhP74sF1SofiGdC5aSXLPcE,27,4,21
SHOPIFY,unlawfulthreads.com,Florida Memes,http://bit.ly/2RSPRCLFRG,267365327203723.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNjkxMDc2MDA3NzI1NTI1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:cFGvowdz9v-Lwy2gduKbmMFi820,10,3,5
WOOCOMMERCE,theunikbookery.com,Farmer's Pride,https://tinyurl.com/yx9349wx,1757434854315758.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzE5OTgzMjc1NTU5MDU0IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:vCOGMkPNFXbjHPJv9vyEE3CQnes,0,0,0
GEARBUBBLE,www.gearbubble.com,Mother And Daughter #alloverlove,https://tinyurl.com/r3dqgt4,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTg3NzYzNzU5ODk5NTQzMiIsImFub255bW91cyI6dHJ1ZX0:1jARfu:XmOjTx4s6UAHHZ4w36_AQpdGgaE,3,0,0
SHOPIFY,www.shieldrepublic.com,Shield Republic,http://bit.ly/2K8oDbC,336084850085674.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTg4MzgzNzA1NTE5MzI0MSIsImFub255bW91cyI6dHJ1ZX0:1jARfu:NBk67ng6KjIdRfX7BDpoW0MbVy0,28,1,8
WOOCOMMERCE,printzily.com,Dogs Make Me Happy,https://rebrand.ly/c-hetd34c-,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAxOTA2NTgxMzc5OTE1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:onwO1GB0TNyQnr5qOFQeZRuNqis,24,3,0
SHOPIFY,kaboodleworld.com,KaboodleWorld,https://kaboodleworld.com/products/two-terms-deal-with-it-tumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDQxNjA5MDkyNTQ4NDM2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:DEJb2n1MYBPMlP6Nw6r8ZE6dO7E,54,1,6
SHOPIFY,www.kreatools.com,KreaTools,https://tinyurl.com/yembl7v3,1185611458251834.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA2MjA5MjQ0NzE2NzYwMiIsImFub255bW91cyI6dHJ1ZX0:1jARfu:mr_bF8nx5A_vqztVCbs0X7LOBac,1,0,1
GEARBUBBLE,www.gearbubble.com,Greatest Daughter- In- Law,https://tinyurl.com/wjqpwxg,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTc2MTI1NzAzMzM3NTkxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:t2PMR1rAIyLmsDQW_xr1jJOLFPo,15,2,5
SHOPIFY,www.piperloucollection.com,Piper Lou Collection,https://www.piperloucollection.com/collections/all/products/this-is-probably-titos-coated-30oz-tumbler,1520374701535750.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM0MDk0NjY2OTU1ODQxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:n9I1cp2WiXdW_JyNTTPL9kusRBo,3,0,0
SHOPIFY,www.piperloucollection.com,Piper Lou Collection,https://www.piperloucollection.com/collections/all/products/custom-personalized-coated-drinkware,1520374701535750.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM0MDk0NjY2OTU1ODQxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:n9I1cp2WiXdW_JyNTTPL9kusRBo,5,0,1
WOOCOMMERCE,printzily.com,Sweet Ladies,https://rebrand.ly/327b4s,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA2MTAyNzI0MzI3MzI1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:7UMvIMAtmNIVeVkz1j5XiRYo8uc,31,11,1
WOOCOMMERCE,www.rockinstore.net,Nurse Life,https://rockinstore.co/i1d2200212004,452763858760159.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjAxMDA1MTg4MjY0ODAyNCIsImFub255bW91cyI6dHJ1ZX0:1jARfu:Q1s-NGseVJjpB9OZ9v3E0bvsVPE,7,3,0
WOOCOMMERCE,wozoro.com,Camping Chill,https://outdoors.team/1gzs,731376210580000.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vODQyODgzMDg5Mzk4MDI4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:UEif6qlp_ZFhTEtIgRsTrJPXBr0,1,0,1
SHOPIFY,fullystitched.com,Fully Stitched,https://fullystitched.com/products/try-to-impeach-this-color-printed-tumbler?_pos=1&_sid=d86712353&_ss=r,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDI5NDE1NjE0MTI5MDg4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:U0MOrpimendMxKPey1EG3lzZvk0,29,7,3
WOOCOMMERCE,printzily.com,The Love Of God,https://rebrand.ly/357e0F,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA0MTg0NDE3NzU2NTk5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:OgRCA3bxq3q_NW1rPe-DEY001qM,24,3,1
GEARBUBBLE,www.gearbubble.com,I Love You - My Precious Daughter,https://bit.ly/2D846js,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjI1MDc4NTcxMjk5MzI1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:zCPsPej4g1yZOwaKuYfOXZIXLfg,0,0,0
SHOPIFY,fullystitched.com,Keep America Great,http://fullystitched.com/products/fine-president-ct,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEwNjg2ODcxMjg0NzA2MCIsImFub255bW91cyI6dHJ1ZX0:1jARfu:KG5VprbX59Y_xBfotX-G3eL91gE,161,16,31
SHOPIFY,creizeystore.com,Only Cool Gear,https://link.creizeystore.com/xqi,200529561145626.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTY3NzIwNzU3MjEwODI5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfu:LWCo0vddhBJxuKGOhRW--Gj1tsc,6,2,0
WOOCOMMERCE,printzily.com,Wiggle Butts Club,https://rebrand.ly/3776dD,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1MDUyNDU3NTgyNDUzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:r70nC-T28GQrDsb61R1yacv85CI,10,1,0
WOOCOMMERCE,printzily.com,Wiggle Butts Club,https://rebrand.ly/87a57F,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA1MDUyNDU3NTgyNDUzIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:r70nC-T28GQrDsb61R1yacv85CI,10,1,0
SHOPIFY,lemonsareblue.com,Lemons Are Blue,https://bit.ly/motherwildlings,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzIyNTUxNzE4Mjc2NDQyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:giiozOS4o0PxMl5gYTYzeBgowZI,4,0,0
WOOCOMMERCE,printzily.com,Bee My Babee,https://rebrand.ly/0b7f5d,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE3MDg4Nzg2Mzk3NTY2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:lW0xIcSLywCeBRck-5nGxWiNYUU,20,1,5
WOOCOMMERCE,us-bestdeals.com,I Love German Shepherd,https://rebrand.ly/wedv-c43,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTAxMzcyNTI0NzQ2MDk1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:7JyOGK6jgwq43618IHQ74l29Rf4,5,1,0
SHOPIFY,captjackstore.com,Capt. Jack,https://captjackstore.com/products/iboatidrinkhoodie,2047089745536461.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTYxOTMyMDE1MTQ2Mjc0MyIsImFub255bW91cyI6dHJ1ZX0:1jARfv:cbpLm80kN7x7yHPTQmgp05Mxw3M,24,2,0
SHOPIFY,supportawarenessstickers.com,Be A Gigi,https://bit.ly/2uOm8Ha,448704355800284.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTExNDgzMjkzNzg3MjI1IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:v-brgpxVNQZT8HZCNTygnLiQs94,161,25,4
WOOCOMMERCE,us-bestdeals.com,Livin' The Farm Life,https://rebrand.ly/8a552d,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTEyMDg3ODAzNTY3NDk4IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:OPi_WyTm0NpIm3gyvEiB5JKmSrE,6,3,0
WOOCOMMERCE,printzily.com,Dragonflies - My Angels,https://rebrand.ly/d7c86D,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA3MTczMzk3MzY4OTgxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:6MSBe_wNnL-kEwisREtTB6eOZDo,25,5,0
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,115,10,25
WOOCOMMERCE,printzily.com,Bee My Babee,https://rebrand.ly/7e525d,1839031276158716.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTE3MDg4Nzg2Mzk3NTY2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:lW0xIcSLywCeBRck-5nGxWiNYUU,71,16,9
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,41,4,20
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,82,4,14
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,67,9,19
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,20,0,6
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,8,0,3
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,7,0,3
SHOPIFY,fullystitched.com,America We Grow Heroes,http://fullystitched.com/sequel,350577589129430.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMzMwNjMwMjMwOTc5MDA5IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:vrgI-PdGF7_EW2TTEgkf3dquLes,14,2,6
SHOPIFY,www.piperloucollection.com,Piper Lou Collection,https://www.piperloucollection.com/collections/all/products/this-is-probably-titos-coated-30oz-tumbler,1520374701535750.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM0MDk0NjY2OTU1ODQxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:h63Ozn8JkSIuDPyNOWA-SUNyaZw,15,4,1
SHOPIFY,www.piperloucollection.com,Piper Lou Collection,https://www.piperloucollection.com/collections/all/products/this-is-probably-titos-coated-30oz-tumbler,1520374701535750.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMjM0MDk0NjY2OTU1ODQxIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfv:h63Ozn8JkSIuDPyNOWA-SUNyaZw,5,0,0
SHOPIFY,kaboodleworld.com,KaboodleWorld,http://bit.ly/2TermsTumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vNDQxNjA5MDkyNTQ4NDM2IiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfw:KcWWsWASwykCBKSpWqQEsuxyBiA,2,0,1
SHOPIFY,lexislittlebowtique.com,Lexi's Little Bowtique,https://lexislittlebowtique.com/products/custom-your-own-tumbler,,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTU4MjYzMzE1ODYzMTczNSIsImFub255bW91cyI6dHJ1ZX0:1jARfw:eR4vPofeHoPu3EwujPfTnwD1MmE,4,1,6
SHOPIFY,www.teezalo.com,Welcome to New York,http://bit.ly/2YN2k10,240680740001774.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTA4NzczNDE3MjE3MTMyIiwiYW5vbnltb3VzIjp0cnVlfQ:1jARfw:JEbHdIaio_5Bfdl9t2DarAx_wHg,4,4,0
SHOPIFY,www.creativemadnesssupplies.com,Creative Madness LLC,https://www.creativemadnesssupplies.com/,188730968739254.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTk5OTg5MTgxMzM4NzkxMCIsImFub255bW91cyI6dHJ1ZX0:1jARfw:LJMmEnQWGO6g92J1jB-w9njyf80,34,3,10
SHOPIFY,fuzzyloondesigns.com,Fuzzy Loon Designs,https://bit.ly/2CgH2y7,884399758562181.0,http://dmmspy.com//external-url/?data=eyJ1cmwiOiJodHRwczovL3d3dy5mYWNlYm9vay5jb20vMTYxMTIzODgzOTE4NTMzNCIsImFub255bW91cyI6dHJ1ZX0:1jARfw:J5FRKFiPp4BSoXaqzDNXKDn2ZnU,13,0,9
